DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.200786	20	0	3	1	1	1	1	0	2126	28	0	40.7721 	0	0
UL	0.200804	20	0	3	2	1	1	2	0	2126	28	0	43.4332 	0	0
DL	0.202786	20	2	3	1	1	1	1	0	2126	28	0	40.805	0	0
DL	0.202804	20	2	3	2	1	1	2	0	2126	28	0	43.432	0	0
UL	0.210786	21	0	3	1	1	1	1	0	2126	28	0	40.4237 	0	0
UL	0.210804	21	0	3	2	1	1	2	0	2126	28	0	43.1694 	0	0
DL	0.212786	21	2	3	1	1	1	1	0	2126	28	0	40.7177	0	0
DL	0.212804	21	2	3	2	1	1	2	0	2126	28	0	42.8795	0	0
UL	0.220786	22	0	3	1	1	1	1	0	2126	28	0	41.0618 	0	0
UL	0.220804	22	0	3	2	1	1	2	0	2126	28	0	42.5164 	0	0
DL	0.222786	22	2	3	1	1	1	1	0	2126	28	0	40.9287	0	0
DL	0.222804	22	2	3	2	1	1	2	0	2126	28	0	42.9061	0	0
UL	0.230786	23	0	3	1	1	1	1	0	2126	28	0	40.567 	0	0
UL	0.230804	23	0	3	2	1	1	2	0	2126	28	0	43.3825 	0	0
DL	0.232786	23	2	3	1	1	1	1	0	2126	28	0	40.7946	0	0
DL	0.232804	23	2	3	2	1	1	2	0	2126	28	0	43.7308	0	0
UL	0.240786	24	0	3	1	1	1	1	0	2126	28	0	40.1572 	0	0
UL	0.240804	24	0	3	2	1	1	2	0	2126	28	0	43.5848 	0	0
DL	0.242786	24	2	3	1	1	1	1	0	2126	28	0	40.3027	0	0
DL	0.242804	24	2	3	2	1	1	2	0	2126	28	0	43.5742	0	0
UL	0.250786	25	0	3	1	1	1	1	0	2126	28	0	40.2958 	0	0
UL	0.250804	25	0	3	2	1	1	2	0	2126	28	0	44.1751 	0	0
DL	0.252786	25	2	3	1	1	1	1	0	2126	28	0	39.9524	0	0
DL	0.252804	25	2	3	2	1	1	2	0	2126	28	0	43.8363	0	0
UL	0.260786	26	0	3	1	1	1	1	0	2126	28	0	39.4754 	0	0
UL	0.260804	26	0	3	2	1	1	2	0	2126	28	0	42.8527 	0	0
DL	0.262786	26	2	3	1	1	1	1	0	2126	28	0	39.288	0	0
DL	0.262804	26	2	3	2	1	1	2	0	2126	28	0	42.82	0	0
UL	0.270786	27	0	3	1	1	1	1	0	2126	28	0	39.7916 	0	0
UL	0.270804	27	0	3	2	1	1	2	0	2126	28	0	42.6923 	0	0
DL	0.272786	27	2	3	1	1	1	1	0	2126	28	0	39.8042	0	0
DL	0.272804	27	2	3	2	1	1	2	0	2126	28	0	42.3346	0	0
UL	0.280786	28	0	3	1	1	1	1	0	2126	28	0	38.9629 	0	0
UL	0.280804	28	0	3	2	1	1	2	0	2126	28	0	42.4102 	0	0
DL	0.282786	28	2	3	1	1	1	1	0	2126	28	0	38.8326	0	0
DL	0.282804	28	2	3	2	1	1	2	0	2126	28	0	42.6251	0	0
UL	0.290786	29	0	3	1	1	1	1	0	2126	28	0	38.6707 	0	0
UL	0.290804	29	0	3	2	1	1	2	0	2126	28	0	42.7247 	0	0
DL	0.292786	29	2	3	1	1	1	1	0	2126	28	0	38.4613	0	0
DL	0.292804	29	2	3	2	1	1	2	0	2126	28	0	42.7857	0	0
UL	0.300786	30	0	3	1	1	1	1	0	2126	28	0	38.3397 	0	0
UL	0.300804	30	0	3	2	1	1	2	0	2126	28	0	43.6166 	0	0
DL	0.302786	30	2	3	1	1	1	1	0	2126	28	0	38.5887	0	0
DL	0.302804	30	2	3	2	1	1	2	0	2126	28	0	43.7118	0	0
UL	0.310786	31	0	3	1	1	1	1	0	2126	28	0	38.5022 	0	0
UL	0.310804	31	0	3	2	1	1	2	0	2126	28	0	43.0097 	0	0
DL	0.312786	31	2	3	1	1	1	1	0	2126	28	0	38.3264	0	0
DL	0.312804	31	2	3	2	1	1	2	0	2126	28	0	43.2253	0	0
UL	0.320786	32	0	3	1	1	1	1	0	2126	28	0	38.0742 	0	0
UL	0.320804	32	0	3	2	1	1	2	0	2126	28	0	42.2516 	0	0
DL	0.322786	32	2	3	1	1	1	1	0	2126	28	0	38.1151	0	0
DL	0.322804	32	2	3	2	1	1	2	0	2126	28	0	42.1233	0	0
UL	0.330786	33	0	3	1	1	1	1	0	2126	28	0	38.2122 	0	0
UL	0.330804	33	0	3	2	1	1	2	0	2126	28	0	42.574 	0	0
DL	0.332786	33	2	3	1	1	1	1	0	2126	28	0	37.822	0	0
DL	0.332804	33	2	3	2	1	1	2	0	2126	28	0	42.7833	0	0
UL	0.340786	34	0	3	1	1	1	1	0	2126	28	0	38.1556 	0	0
UL	0.340804	34	0	3	2	1	1	2	0	2126	28	0	42.5135 	0	0
DL	0.342786	34	2	3	1	1	1	1	0	2126	28	0	38.0919	0	0
DL	0.342804	34	2	3	2	1	1	2	0	2126	28	0	42.3854	0	0
UL	0.350786	35	0	3	1	1	1	1	0	2126	28	0	37.3187 	0	0
UL	0.350804	35	0	3	2	1	1	2	0	2126	28	0	41.5897 	0	0
DL	0.352786	35	2	3	1	1	1	1	0	2126	28	0	37.6464	0	0
DL	0.352804	35	2	3	2	1	1	2	0	2126	28	0	41.0105	0	0
UL	0.360786	36	0	3	1	1	1	1	0	2126	28	0	37.1602 	0	0
UL	0.360804	36	0	3	2	1	1	2	0	2126	28	0	40.5352 	0	0
DL	0.362786	36	2	3	1	1	1	1	0	2126	28	0	36.9284	0	0
DL	0.362804	36	2	3	2	1	1	2	0	2126	28	0	40.5571	0	0
