DL/UL	time	tbSize	SINR(dB)
DL	144.328	2126	371.576
DL	144.328	2126	401.089
UL	144.408	2126	373.699
UL	144.408	2126	405.182
DL	144.428	2126	371.737
DL	144.428	2126	407.751
UL	144.508	2126	373.999
UL	144.508	2126	409.834
DL	144.528	2126	372.415
DL	144.528	2126	410.403
UL	144.608	2126	375.285
UL	144.608	2126	412.223
DL	144.628	2126	37.478
DL	144.628	2126	413.896
UL	144.708	2126	368.081
UL	144.708	2126	408.995
DL	144.728	2126	371.578
DL	144.728	2126	406.699
UL	144.808	2126	369.284
UL	144.808	2126	409.213
DL	144.828	2126	367.595
DL	144.828	2126	413.733
UL	144.908	2126	360.377
UL	144.908	2126	412.858
DL	144.928	2126	359.272
DL	144.928	2126	41.299
UL	145.008	2126	364.033
UL	145.008	2126	411.072
DL	145.028	2126	36.458
DL	145.028	2126	408.511
UL	145.108	2126	365.154
UL	145.108	2126	411.836
DL	145.128	2126	361.114
DL	145.128	2126	41.137
UL	145.208	2126	365.039
UL	145.208	2126	413.497
DL	145.228	2126	364.209
DL	145.228	2126	412.597
UL	145.308	2126	364.453
UL	145.308	2126	417.585
DL	145.328	2126	362.981
DL	145.328	2126	417.782
UL	145.408	2126	359.683
UL	145.408	2126	417.172
DL	145.428	2126	363.642
DL	145.428	2126	419.612
UL	145.508	2126	362.549
UL	145.508	2126	417.648
DL	145.528	2126	361.364
DL	145.528	2126	416.408
UL	145.608	2126	35.671
UL	145.608	2126	421.516
DL	145.628	2126	353.857
DL	145.628	2126	423.171
UL	145.708	2126	358.828
UL	145.708	2126	416.894
DL	145.728	2126	359.117
DL	145.728	2126	415.781
UL	145.808	2126	360.776
UL	145.808	2126	411.211
DL	145.828	2126	362.615
DL	145.828	2126	40.893
UL	145.908	2126	365.021
UL	145.908	2126	406.132
DL	145.928	2126	364.646
DL	145.928	2126	403.726
UL	146.008	2126	365.267
UL	146.008	2126	40.273
DL	146.028	2126	364.308
DL	146.028	2126	404.246
UL	146.108	2126	36.823
UL	146.108	2126	403.159
DL	146.128	2126	367.219
DL	146.128	2126	407.298
UL	146.208	2126	371.072
UL	146.208	2126	395.166
DL	146.228	2126	371.877
DL	146.228	2126	396.587
UL	146.308	2126	368.241
UL	146.308	2126	395.482
DL	146.328	2126	366.389
DL	146.328	2126	396.402
UL	146.408	2126	366.408
UL	146.408	2126	389.712
DL	146.428	2126	366.272
DL	146.428	2126	39.023
UL	146.508	2126	359.638
UL	146.508	2126	392.279
DL	146.528	2126	361.339
DL	146.528	2126	389.697
UL	146.608	2126	357.263
UL	146.608	2126	385.942
DL	146.628	2126	359.495
DL	146.628	2126	388.628
UL	146.708	2126	361.445
UL	146.708	2126	389.146
DL	146.728	2126	361.865
DL	146.728	2126	388.205
UL	146.808	2126	361.518
UL	146.808	2126	390.869
DL	146.828	2126	362.441
DL	146.828	2126	392.493
UL	146.908	2126	366.936
UL	146.908	2126	393.297
DL	146.928	2126	364.124
DL	146.928	2126	39.378
UL	147.008	2126	363.904
UL	147.008	2126	392.447
DL	147.028	2126	36.237
DL	147.028	2126	392.576
UL	147.108	2126	363.777
UL	147.108	2126	394.053
DL	147.128	2126	365.022
DL	147.128	2126	395.223
UL	147.208	2126	362.322
UL	147.208	2126	405.771
DL	147.228	2126	361.271
DL	147.228	2126	405.836
UL	147.308	2126	355.754
UL	147.308	2126	404.734
DL	147.328	2126	354.757
DL	147.328	2126	403.706
UL	147.408	2126	359.226
UL	147.408	2126	40.306
DL	147.428	2126	359.891
DL	147.428	2126	404.458
UL	147.508	2126	363.612
UL	147.508	2126	405.033
DL	147.528	2126	367.499
DL	147.528	2126	403.579
UL	147.608	2126	364.068
UL	147.608	2126	408.073
DL	147.628	2126	364.982
DL	147.628	2126	409.474
UL	147.708	2126	365.311
UL	147.708	2126	405.333
DL	147.728	2126	36.397
DL	147.728	2126	403.873
UL	147.808	2126	36.29
UL	147.808	2126	40.431
DL	147.828	2126	365.396
DL	147.828	2126	403.412
UL	147.908	2126	369.495
UL	147.908	2126	409.547
DL	147.928	2126	369.925
DL	147.928	2126	405.719
UL	148.008	2126	372.693
UL	148.008	2126	400.093
DL	148.028	2126	372.011
DL	148.028	2126	400.818
UL	148.108	2126	36.485
UL	148.108	2126	401.136
DL	148.128	2126	364.535
DL	148.128	2126	401.334
UL	148.208	2126	359.922
UL	148.208	2126	405.252
DL	148.228	2126	360.791
DL	148.228	2126	406.083
UL	148.308	2126	365.714
UL	148.308	2126	408.195
DL	148.328	2126	365.434
DL	148.328	2126	409.012
UL	148.408	2126	369.984
UL	148.408	2126	421.658
DL	148.428	2126	370.251
DL	148.428	2126	417.159
UL	148.508	2126	36.839
UL	148.508	2126	417.625
DL	148.528	2126	372.921
DL	148.528	2126	418.866
UL	148.608	2126	37.114
UL	148.608	2126	42.247
DL	148.628	2126	366.565
DL	148.628	2126	423.794
UL	148.708	2126	365.501
UL	148.708	2126	426.781
DL	148.728	2126	363.294
DL	148.728	2126	427.855
UL	148.808	2126	363.969
UL	148.808	2126	418.792
DL	148.828	2126	365.875
DL	148.828	2126	418.638
UL	148.908	2126	366.597
UL	148.908	2126	42.364
DL	148.928	2126	364.472
DL	148.928	2126	421.345
UL	149.008	2126	36.526
UL	149.008	2126	42.641
DL	149.028	2126	365.857
DL	149.028	2126	425.756
UL	149.108	2126	365.458
UL	149.108	2126	422.386
DL	149.128	2126	367.106
DL	149.128	2126	422.644
UL	149.208	2126	361.941
UL	149.208	2126	426.246
DL	149.228	2126	361.129
DL	149.228	2126	42.708
UL	149.308	2126	359.685
UL	149.308	2126	43.492
DL	149.328	2126	356.255
DL	149.328	2126	433.823
UL	149.408	2126	362.801
UL	149.408	2126	434.401
DL	149.428	2126	363.037
DL	149.428	2126	435.144
UL	149.508	2126	362.147
UL	149.508	2126	433.737
DL	149.528	2126	36.302
DL	149.528	2126	430.969
UL	149.608	2126	363.545
UL	149.608	2126	429.019
DL	149.628	2126	364.727
DL	149.628	2126	428.548
UL	149.708	2126	355.939
UL	149.708	2126	429.689
DL	149.728	2126	35.593
DL	149.728	2126	428.192
UL	149.808	2126	358.403
UL	149.808	2126	432.568
DL	149.828	2126	360.977
DL	149.828	2126	427.107
UL	149.908	2126	361.198
UL	149.908	2126	433.262
DL	149.928	2126	359.353
DL	149.928	2126	433.687
UL	150.008	2126	357.909
UL	150.008	2126	435.977
DL	150.028	2126	357.991
DL	150.028	2126	434.459
UL	150.108	2126	365.576
UL	150.108	2126	440.021
DL	150.128	2126	367.441
DL	150.128	2126	441.153
UL	150.208	2126	367.371
UL	150.208	2126	437.497
DL	150.228	2126	36.96
DL	150.228	2126	436.055
UL	150.308	2126	362.196
UL	150.308	2126	43.391
DL	150.328	2126	362.482
DL	150.328	2126	433.036
UL	150.408	2126	365.773
UL	150.408	2126	427.932
DL	150.428	2126	367.746
DL	150.428	2126	429.993
UL	150.508	2126	367.406
UL	150.508	2126	432.456
DL	150.528	2126	365.162
DL	150.528	2126	427.604
UL	150.608	2126	360.519
UL	150.608	2126	432.921
DL	150.628	2126	361.814
DL	150.628	2126	434.464
UL	150.708	2126	367.155
UL	150.708	2126	438.481
DL	150.728	2126	366.444
DL	150.728	2126	436.668
UL	150.808	2126	372.818
UL	150.808	2126	440.201
DL	150.828	2126	373.706
DL	150.828	2126	439.143
UL	150.908	2126	370.871
UL	150.908	2126	43.998
DL	150.928	2126	369.671
DL	150.928	2126	441.432
UL	151.008	2126	370.454
UL	151.008	2126	441.828
DL	151.028	2126	37.15
DL	151.028	2126	442.097
UL	151.108	2126	372.438
UL	151.108	2126	444.334
DL	151.128	2126	372.097
DL	151.128	2126	44.574
UL	151.208	2126	369.531
UL	151.208	2126	445.398
DL	151.228	2126	370.747
DL	151.228	2126	445.838
UL	151.308	2126	365.856
UL	151.308	2126	443.782
DL	151.328	2126	366.148
DL	151.328	2126	445.667
UL	151.408	2126	365.166
UL	151.408	2126	443.832
DL	151.428	2126	36.353
DL	151.428	2126	446.337
UL	151.508	2126	359.523
UL	151.508	2126	449.886
DL	151.528	2126	357.251
DL	151.528	2126	447.626
UL	151.608	2126	362.739
UL	151.608	2126	438.897
DL	151.628	2126	361.604
DL	151.628	2126	439.922
UL	151.708	2126	364.848
UL	151.708	2126	438.053
DL	151.728	2126	364.886
DL	151.728	2126	438.879
UL	151.808	2126	371.331
UL	151.808	2126	439.162
DL	151.828	2126	370.574
DL	151.828	2126	438.785
UL	151.908	2126	371.726
UL	151.908	2126	439.512
DL	151.928	2126	365.543
DL	151.928	2126	436.869
UL	152.008	2126	366.165
UL	152.008	2126	438.348
DL	152.028	2126	365.422
DL	152.028	2126	437.111
UL	152.108	2126	372.807
UL	152.108	2126	443.733
DL	152.128	2126	370.832
DL	152.128	2126	441.588
UL	152.208	2126	364.647
UL	152.208	2126	436.598
DL	152.228	2126	364.798
DL	152.228	2126	437.457
UL	152.308	2126	365.934
UL	152.308	2126	433.816
DL	152.328	2126	363.991
DL	152.328	2126	432.358
UL	152.408	2126	367.195
UL	152.408	2126	436.357
DL	152.428	2126	366.632
DL	152.428	2126	438.713
UL	152.508	2126	363.436
UL	152.508	2126	433.443
DL	152.528	2126	361.933
DL	152.528	2126	431.043
UL	152.608	2126	359.394
UL	152.608	2126	427.746
DL	152.628	2126	361.126
DL	152.628	2126	42.736
UL	152.708	2126	371.095
UL	152.708	2126	419.285
DL	152.728	2126	372.059
DL	152.728	2126	41.899
UL	152.808	2126	371.567
UL	152.808	2126	420.072
DL	152.828	2126	370.315
DL	152.828	2126	41.876
UL	152.908	2126	366.376
UL	152.908	2126	417.154
DL	152.928	2126	363.745
DL	152.928	2126	415.311
UL	153.008	2126	366.533
UL	153.008	2126	423.105
DL	153.028	2126	367.188
DL	153.028	2126	425.845
UL	153.108	2126	364.053
UL	153.108	2126	420.943
DL	153.128	2126	366.767
DL	153.128	2126	421.334
UL	153.208	2126	367.802
UL	153.208	2126	427.852
DL	153.228	2126	368.917
DL	153.228	2126	425.185
UL	153.308	2126	371.413
UL	153.308	2126	428.249
DL	153.328	2126	372.866
DL	153.328	2126	43.021
UL	153.408	2126	366.588
UL	153.408	2126	435.112
DL	153.428	2126	368.997
DL	153.428	2126	434.749
UL	153.508	2126	373.292
UL	153.508	2126	430.215
DL	153.528	2126	37.562
DL	153.528	2126	428.677
UL	153.608	2126	379.421
UL	153.608	2126	426.285
DL	153.628	2126	375.573
DL	153.628	2126	424.387
UL	153.708	2126	37.846
UL	153.708	2126	419.652
DL	153.728	2126	37.591
DL	153.728	2126	420.997
UL	153.808	2126	376.627
UL	153.808	2126	423.141
DL	153.828	2126	377.941
DL	153.828	2126	425.352
UL	153.908	2126	381.685
UL	153.908	2126	424.634
DL	153.928	2126	380.809
DL	153.928	2126	425.091
UL	154.008	2126	382.331
UL	154.008	2126	426.066
DL	154.028	2126	380.112
DL	154.028	2126	425.604
UL	154.108	2126	380.556
UL	154.108	2126	420.202
DL	154.128	2126	383.684
DL	154.128	2126	419.866
UL	154.208	2126	382.341
UL	154.208	2126	412.073
DL	154.228	2126	383.141
DL	154.228	2126	412.629
UL	154.308	2126	378.332
UL	154.308	2126	406.778
DL	154.328	2126	377.088
DL	154.328	2126	40.774
UL	154.408	2126	379.492
UL	154.408	2126	408.827
DL	154.428	2126	378.707
DL	154.428	2126	405.401
UL	154.508	2126	373.724
UL	154.508	2126	413.587
DL	154.528	2126	37.211
DL	154.528	2126	411.977
UL	154.608	2126	365.113
UL	154.608	2126	408.947
DL	154.628	2126	360.574
DL	154.628	2126	410.666
